city_name,country_code,latitude,longitude,date,cloud_cover_perc_avg,cloud_cover_perc_max,cloud_cover_perc_min,degree_days_cooling,degree_days_freezing,degree_days_growing,degree_days_heating,humidity_relative_avg,humidity_relative_max,humidity_relative_min,index_air_quality_24hr_max,index_uv_avg,index_uv_max,index_uv_min,minutes_of_ice_total,minutes_of_precipitation_total,minutes_of_sun_total,minutes_of_rain_total,minutes_of_snow_total,has_ice,ice_lwe_rate_avg,ice_lwe_rate_max,ice_lwe_rate_min,ice_lwe_total,ice_probability,has_precipitation,precipitation_lwe_rate_avg,precipitation_lwe_rate_max,precipitation_lwe_rate_min,precipitation_lwe_total,precipitation_probability,precipitation_type_desc_predominant,has_rain,rain_lwe_rate_avg,rain_lwe_rate_max,rain_lwe_rate_min,rain_lwe_total,rain_probability,snow_liquid_ratio_accuweather_avg,snow_liquid_ratio_accuweather_max,snow_liquid_ratio_accuweather_min,has_snow,snow_avg,snow_max,snow_min,snow_total,snow_lwe_rate_avg,snow_lwe_rate_max,snow_lwe_rate_min,snow_lwe_total,snow_probability,solar_irradiance_avg,solar_irradiance_max,solar_irradiance_total,temperature_avg,temperature_max,temperature_min,temperature_dew_point_avg,temperature_dew_point_max,temperature_dew_point_min,temperature_heat_index_avg,temperature_heat_index_max,temperature_heat_index_min,temperature_realfeel_avg,temperature_realfeel_max,temperature_realfeel_min,temperature_realfeel_shade_avg,temperature_realfeel_shade_max,temperature_realfeel_shade_min,temperature_wind_chill_avg,temperature_wind_chill_max,temperature_wind_chill_min,visibility_avg,visibility_max,visibility_min,wind_direction_avg,wind_gust_avg,wind_gust_max,wind_gust_min,wind_gust_direction_avg,wind_speed_avg,wind_speed_max,wind_speed_min
mumbai,in,19.14308,72.87849,2024-07-20,99,100,95,19.59,0,34.59,0,79.01,86.85,68.58,0,0.6,2.92,0,0,780,0,780,0,false,0,0,0,0,0,false,2.11,0.41,0.09,2.11,99,rain,true,2.11,0.41,0.09,2.11,99,0,0,0,false,0,0,0,0,0,0,0,0,0,18.71,54.62,448.99,84.59,89,81.33,77.39,79.78,75.31,95.07,102.13,88.92,90.6,97.52,85.57,90.18,95.61,85.57,84.59,89,81.33,3.75,4,2,240.5,24.27,27.5,22.9,240.5,13.03,13.2,12.6
toronto,ca,43.64864,-79.38027,2024-07-13,14,26,1,10.92,0,25.92,0,72.39,92.06,52.06,35,2.67,9.57,0,0,0,710,0,0,false,0,0,0,0,0,false,0,0,0,0,4,none,false,0,0,0,0,4,0,0,0,false,0,0,0,0,0,0,0,0,0,391,1013.75,9383.88,75.92,83.93,68.03,65.94,67,64.5,77.02,85.48,68.86,78.96,89.99,67.87,75.82,82.63,67.87,75.92,83.93,68.03,10,10,10,288.6,8.59,12.5,6.3,288.6,5.59,7.1,4.8
toronto,ca,43.64864,-79.38027,2024-07-15,70,100,9,12.01,0,27.01,0,85.22,95.79,67.85,35,1.3,4.61,0,0,240,88,240,0,false,0,0,0,0,0,false,0.6,0.15,0.15,0.6,95,rain,true,0.6,0.15,0.15,0.6,95,0,0,0,false,0,0,0,0,0,0,0,0,0,75.02,257.57,1800.53,77.01,84.1,71.47,72.18,75.19,69.89,79.59,90,72.82,81.5,92.2,74.76,80.14,87.78,74.76,77.01,84.1,71.47,8.5,10,4,234.2,11.29,14.3,8.6,234.2,8.12,10.8,5.8
toronto,ca,43.64864,-79.38027,2024-07-21,59,92,21,8.14,0,23.14,0,69.72,88.24,54.19,0,2.49,9.22,0,0,0,380,0,0,false,0,0,0,0,0,false,0,0,0,0,0,none,false,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,331.01,907.49,7944.14,73.14,80.97,64.39,62.3,66.93,58.29,73.6,82.36,64.68,76.63,88.42,64.03,72.78,81.46,64.03,73.14,80.97,64.39,10,10,10,58.8,7.01,9.2,2.5,58.8,2.92,4.5,1
toronto,ca,43.64864,-79.38027,2024-07-22,69,98,25,9.48,0,24.48,0,62.77,83.03,45.29,0,2.03,6.89,0,0,120,299,120,0,false,0,0,0,0,0,false,0.03,0.01,0,0.03,82,rain,true,0.03,0.01,0,0.03,82,0,0,0,false,0,0,0,0,0,0,0,0,0,260.48,804.09,6251.58,74.48,83.13,64.58,60.34,63.09,58.53,74.68,83.78,64.64,76.26,87.1,63.76,72.86,81.98,63.29,74.48,83.13,64.58,9.83,10,6,65.8,8.1,10.5,4.5,65.8,3.4,4.7,1.8
toronto,ca,43.64864,-79.38027,2024-07-23,67,91,43,12.02,0,27.02,0,55.08,69.64,43.98,0,2.19,7.97,0,0,120,273,120,0,false,0,0,0,0,0,false,0.09,0.03,0.02,0.09,84,rain,true,0.09,0.03,0.02,0.09,84,0,0,0,false,0,0,0,0,0,0,0,0,0,271.76,761.44,6522.29,77.02,86.01,68.23,59.44,61.87,57.82,77.03,86.34,68.03,78.46,89.68,66.7,75.08,85.53,66.7,77.02,86.01,68.23,9.04,10,6,122.7,7.54,11.7,2.2,122.7,3.17,4.7,0.9
toronto,ca,43.64864,-79.38027,2024-07-24,64,87,22,12.42,0,27.42,0,52.74,65.6,36.16,0,2.32,9.06,0,0,420,385,420,0,false,0,0,0,0,0,false,0.31,0.05,0,0.31,91,rain,true,0.31,0.05,0,0.31,91,0,0,0,false,0,0,0,0,0,0,0,0,0,334.58,981.68,8029.95,77.42,87.77,68.7,58.37,62.81,56.71,77.14,86.68,68.35,77.14,91.88,66.05,74.14,84.75,66.05,77.42,87.77,68.7,7.25,10,5,159.2,12.71,16.4,7,159.2,5.9,9.1,2.8
toronto,ca,43.64864,-79.38027,2024-07-25,35,100,0,11.03,0,26.03,0,58.89,85.65,41.4,0,2.5,9.01,0,0,300,681,300,0,false,0,0,0,0,0,false,0.45,0.1,0.05,0.45,80,none,true,0.45,0.1,0.05,0.45,80,0,0,0,false,0,0,0,0,0,0,0,0,0,376.07,997.69,9025.71,76.03,85.48,67.9,59.98,64.27,56.48,76.1,85.13,68.3,75.54,88.53,62.35,72.62,82.8,62.35,76.03,85.48,67.9,8.75,10,4,287.3,14.77,22.6,10.5,287.3,8.34,12.9,5.8
toronto,ca,43.64864,-79.38027,2024-07-26,28,90,0,3.94,0,18.94,0,60.94,96.46,37.98,0,2.33,8.95,0,0,0,603,0,0,false,0,0,0,0,0,false,0,0,0,0,45,none,false,0,0,0,0,45,0,0,0,false,0,0,0,0,0,0,0,0,0,357.14,995.93,8571.46,68.94,76.06,61.4,53.7,60.39,46.57,68.4,75.29,61.64,69.69,80.56,58.89,66.57,75.03,58.89,68.94,76.06,61.4,10,10,10,277,9.59,13.2,4.1,277,6,8.7,3.7
toronto,ca,43.64864,-79.38027,2024-07-14,17,26,0,11.74,0,26.74,0,72.49,86.55,57.62,37,2.66,9.53,0,0,60,648,60,0,false,0,0,0,0,0,false,0.08,0.04,0.04,0.08,66,rain,true,0.08,0.04,0.04,0.08,66,0,0,0,false,0,0,0,0,0,0,0,0,0,387.03,1003.33,9288.74,76.74,83.61,69.14,67.07,69.85,64.8,78.15,86.3,69.82,79.28,89.17,68.7,76.52,82.65,68.7,76.74,83.61,69.14,9.67,10,6,220,10.23,14.9,6.5,220,7.36,10.8,4.8
toronto,ca,43.64864,-79.38027,2024-07-16,56,100,11,11.63,0,26.63,0,82.48,94.64,63.94,34,2.19,9.45,0,0,30,396,30,0,false,0,0,0,0,0,false,0.05,0.05,0.05,0.05,71,rain,true,0.05,0.05,0.05,0.05,71,0,0,0,false,0,0,0,0,0,0,0,0,0,347.9,947.3,8349.56,76.63,82.87,72.25,70.71,72.5,69.28,78.6,86.61,73.42,80.79,90.03,74.43,78.74,83.6,74.43,76.63,82.87,72.25,8.67,10,5,254.9,13.93,18,6,254.9,8.57,11.3,5.3
toronto,ca,43.64864,-79.38027,2024-07-17,41,80,3,6.2,0,21.2,0,66.47,89.28,52.73,40,2.56,9.41,0,0,0,400,0,0,false,0,0,0,0,0,false,0,0,0,0,12,none,false,0,0,0,0,12,0,0,0,false,0,0,0,0,0,0,0,0,0,345.89,955.23,8301.38,71.2,77.95,64.78,59.18,67.78,54.9,71.15,77.92,64.33,71.18,81.44,62.69,68.65,74.67,62.69,71.2,77.95,64.78,10,10,10,319.3,10.53,14.5,8.6,319.3,8.26,10.2,5.4
toronto,ca,43.64864,-79.38027,2024-07-18,34,80,0,2.64,0,17.64,0,67.77,90.26,50.29,43,2.54,9.36,0,0,30,488,30,0,false,0,0,0,0,0,false,0.02,0.02,0.02,0.02,49,rain,true,0.02,0.02,0.02,0.02,49,0,0,0,false,0,0,0,0,0,0,0,0,0,343.91,954.01,8253.8,67.64,74.64,59.74,56.22,57.3,54.8,67.29,74.17,59.66,68.58,83.88,58.14,65.21,72.47,58.14,67.64,74.64,59.74,9.33,10,6,235.3,11.57,14.8,7.4,235.3,5.95,7.5,4.1
toronto,ca,43.64864,-79.38027,2024-07-19,1,6,0,4.6,0,19.6,0,62.31,87.24,41.84,36,2.59,9.32,0,0,0,813,0,0,false,0,0,0,0,0,false,0,0,0,0,2,none,false,0,0,0,0,2,0,0,0,false,0,0,0,0,0,0,0,0,0,385.36,1006.96,9248.65,69.6,78.27,61.93,55.33,58.36,51.23,69.19,77.76,61.92,71.43,80.26,60.5,67.8,76.26,58.77,69.6,78.27,61.93,10,10,10,179.9,9.73,14.6,1.8,179.9,4.47,8.9,0.7
toronto,ca,43.64864,-79.38027,2024-07-20,0,0,0,7.1,0,22.1,0,62.64,77.97,45.11,0,2.58,9.27,0,0,0,840,0,0,false,0,0,0,0,0,false,0,0,0,0,1,none,false,0,0,0,0,1,0,0,0,false,0,0,0,0,0,0,0,0,0,384.18,1005.59,9220.41,72.1,80.68,64.36,58.33,65.57,53.63,72.02,81.72,63.9,74.39,82.85,63.38,70.72,78.97,63.3,72.1,80.68,64.36,10,10,10,225.3,8.78,13.9,1.4,225.3,4.31,7.2,0.5
toronto,ca,43.64864,-79.38027,2024-07-12,22,45,8,7.38,0,22.38,0,75.46,96.07,58.85,27,2.66,9.61,0,0,60,685,60,0,false,0,0,0,0,0,false,0.04,0.02,0.02,0.04,78,rain,true,0.04,0.02,0.02,0.04,78,0,0,0,false,0,0,0,0,0,0,0,0,0,390.56,1012.98,9373.56,72.38,80.74,63.4,63.94,67.2,58.64,72.98,82.57,63.5,74.98,87.79,62.6,71.62,79.8,62.6,72.38,80.74,63.4,9.81,11.74,6,230.3,8.05,10.5,5.5,230.3,5.32,7.5,3.7
amsterdam,nl,52.37249,4.90023,2024-07-20,53,100,0,3.35,0,18.35,0,75.67,90.22,64.18,0,1.94,7.01,0,0,0,420,0,0,false,0,0,0,0,0,false,0,0,0,0,24,none,false,0,0,0,0,24,0,0,0,false,0,0,0,0,0,0,0,0,0,281.24,837.19,6749.82,68.35,74.84,62.24,60.23,62.24,58.46,68.44,75.04,62.4,67.88,77.66,61.17,65.78,71.85,61.17,68.35,74.84,62.24,7.46,10,6,223.8,12.44,15.5,8.5,223.8,8.35,10.7,5.9
amsterdam,nl,52.37249,4.90023,2024-07-21,97,100,93,0.52,0,15.52,0,77.95,96.19,61.83,0,1.06,3.81,0,0,150,23,150,0,false,0,0,0,0,0,false,0.17,0.03,0.03,0.17,80,rain,true,0.17,0.03,0.03,0.17,80,0,0,0,false,0,0,0,0,0,0,0,0,0,63.3,233.59,1519.18,65.52,71.96,59.54,58.29,59.36,56.66,65.44,71.76,59.71,62.63,71.16,55.52,61.58,68.2,55.52,65.52,71.96,59.54,7.96,10,5,222.7,15.15,18.9,10.8,222.7,10.21,12.7,7.3
amsterdam,nl,52.37249,4.90023,2024-07-22,87,100,72,0,0,14.92,0.08,73.37,91.88,56.35,0,0.85,2.54,0,0,540,138,540,0,false,0,0,0,0,0,false,0.7,0.1,0.02,0.7,98,rain,true,0.7,0.1,0.02,0.7,98,0,0,0,false,0,0,0,0,0,0,0,0,0,175.22,551.03,4205.37,64.92,71.24,58.64,55.91,57.92,54.14,64.56,70.71,58.52,61.54,68.61,52.47,60.64,65.86,52.47,64.92,71.24,58.64,7.42,10,5,252.3,13.06,17.2,7.7,252.3,8.8,11.2,5.5
amsterdam,nl,52.37249,4.90023,2024-07-23,49,99,12,0.08,0,15.08,0,74.38,94.3,54.61,0,1.94,6.39,0,0,180,500,180,0,false,0,0,0,0,0,false,0.05,0.02,0,0.05,85,rain,true,0.05,0.02,0,0.05,85,0,0,0,false,0,0,0,0,0,0,0,0,0,320.64,845.41,7695.46,65.08,71.96,57.92,56.43,58.28,54.86,64.79,71.42,57.84,64.25,72.82,55.93,61.98,68.38,55.93,65.08,71.96,57.92,9.83,10,6,257.4,11.98,17,7.4,257.4,8,11.1,5.1
amsterdam,nl,52.37249,4.90023,2024-07-24,37,70,6,1.2,0,16.2,0,76.63,97.14,62.82,0,1.76,4.99,0,0,60,508,60,0,false,0,0,0,0,0,false,0.01,0.01,0,0.01,58,rain,true,0.01,0.01,0,0.01,58,0,0,0,false,0,0,0,0,0,0,0,0,0,319.69,751.06,7672.67,66.2,73.39,57.64,58.44,60.26,56.84,66.12,73.38,57.67,65.9,74.21,56.44,63.79,69.87,56.44,66.2,73.39,57.64,10,10,10,256.8,10.99,17.1,6.1,256.8,7.33,11.2,4.4
amsterdam,nl,52.37249,4.90023,2024-07-25,73,100,24,2.25,0,17.25,0,81.89,100,67.14,0,0.96,2.83,0,0,0,183,0,0,false,0,0,0,0,0,false,0,0,0,0,58,none,false,0,0,0,0,58,0,0,0,false,0,0,0,0,0,0,0,0,0,140.07,537.07,3361.72,67.25,74.41,58.64,61.33,64.92,57.38,67.52,74.71,58.69,67.37,73.67,57.69,66.09,73.67,57.69,67.25,74.41,58.64,10,10,10,233.2,8.75,12.9,5.6,233.2,5.7,8,4
amsterdam,nl,52.37249,4.90023,2024-07-26,84,100,34,2.08,0,17.08,0,85.52,100,68.84,0,0.63,1.66,0,0,60,80,60,0,false,0,0,0,0,0,false,0.02,0.01,0.01,0.02,79,rain,true,0.02,0.01,0.01,0.02,79,0,0,0,false,0,0,0,0,0,0,0,0,0,72.58,310.54,1741.9,67.08,74.58,59.06,62.27,63.81,59.06,67.51,74.97,59.37,66.3,73.98,58.23,65.58,73.26,58.23,67.08,74.58,59.06,9.67,10,6,48.7,11.18,20.5,5.5,48.7,7.31,13.9,4.3
amsterdam,nl,52.37249,4.90023,2024-07-18,70,100,1,1.87,0,16.87,0,73.56,94.09,51.87,52,1.64,5.97,0,0,0,318,0,0,false,0,0,0,0,0,false,0,0,0,0,21,none,false,0,0,0,0,21,0,0,0,false,0,0,0,0,0,0,0,0,0,204.72,773.31,4913.23,66.87,75.5,57.77,57.73,59.84,56.09,66.72,75.19,57.67,67.14,76.54,56.03,64.84,72.62,56.03,66.87,75.5,57.77,10,10,10,269,8.67,11.7,5.9,269,5.9,7.8,3.8
amsterdam,nl,52.37249,4.90023,2024-07-19,65,100,31,2.87,0,17.87,0,74.19,89.74,61.84,0,2,7.11,0,0,0,319,0,0,false,0,0,0,0,0,false,0,0,0,0,29,none,false,0,0,0,0,29,0,0,0,false,0,0,0,0,0,0,0,0,0,283.81,894.14,6811.32,67.87,75.56,60.68,59.19,61.7,57.2,67.84,75.72,60.67,66.78,76.52,57.94,64.92,71.78,57.94,67.87,75.56,60.68,9.75,10,7,226.5,13.55,20.7,7.5,226.5,9.83,14.1,5.6
amsterdam,nl,52.37249,4.90023,2024-07-13,80,99,26,0,0,9.93,5.07,84.41,98.59,73.53,40,1.09,4.25,0,0,210,154,210,0,false,0,0,0,0,0,false,0.26,0.12,0,0.26,94,rain,true,0.26,0.12,0,0.26,94,0,0,0,false,0,0,0,0,0,0,0,0,0,204.83,576.4,4915.81,59.93,63.64,55.85,55.12,57.2,53.28,59.59,63.16,55.77,55.33,60.8,50.32,54.3,57.85,50.32,59.93,63.64,55.85,5.58,7,4,252.9,19.97,31.4,11.8,252.9,12.45,17.5,7.8
amsterdam,nl,52.37249,4.90023,2024-07-14,66,100,0,0,0,12.79,2.21,74.72,94.32,60.05,46,1.64,7.32,0,0,90,234,90,0,false,0,0,0,0,0,false,0.05,0.03,0.01,0.05,78,rain,true,0.05,0.03,0.01,0.05,78,0,0,0,false,0,0,0,0,0,0,0,0,0,230.42,915.71,5529.98,62.79,68.78,55.56,54.33,55.44,53.28,62.28,68.18,55.25,60.15,70.59,50.32,58.6,64.61,50.32,62.79,68.78,55.56,8.33,10,6,247.4,18.72,26.9,9.1,247.4,10.91,15.1,5.9
amsterdam,nl,52.37249,4.90023,2024-07-15,66,100,0,1.64,0,16.64,0,71.32,97.07,47.68,57,1.11,3.58,0,0,60,67,60,0,false,0,0,0,0,0,false,0.02,0.01,0.01,0.02,58,rain,true,0.02,0.01,0.01,0.02,58,0,0,0,false,0,0,0,0,0,0,0,0,0,68.99,226.42,1655.67,66.64,77.43,54.52,56.37,59.86,52.69,66.36,77.11,54.23,65.48,77.5,51.76,64.07,74.59,51.76,66.64,77.43,54.52,9.21,10,6,169.4,9.43,13.3,6.6,169.4,6.4,7.8,5.4
amsterdam,nl,52.37249,4.90023,2024-07-16,35,75,3,0.15,0,15.15,0,79.71,98.26,66.35,49,1.81,5.15,0,0,90,433,90,0,false,0,0,0,0,0,false,0.07,0.04,0.01,0.07,84,rain,true,0.07,0.04,0.01,0.07,84,0,0,0,false,0,0,0,0,0,0,0,0,0,302.92,693.82,7270.14,65.15,69.91,59.88,58.54,60.54,56.81,65.11,69.82,60.19,63.13,68.88,56.87,61.37,64.34,56.87,65.15,69.91,59.88,6.33,7,5,240.8,17.5,28.6,7.3,240.8,11.5,16.9,4.8
amsterdam,nl,52.37249,4.90023,2024-07-17,50,100,8,0.1,0,15.1,0,75.43,92.74,58.26,44,1.67,6.28,0,0,0,366,0,0,false,0,0,0,0,0,false,0,0,0,0,19,none,false,0,0,0,0,19,0,0,0,false,0,0,0,0,0,0,0,0,0,214.44,789.54,5146.51,65.1,71.7,58.01,56.88,57.85,55.93,64.86,71.31,57.87,64.32,71.75,54.96,62.35,68.53,54.96,65.1,71.7,58.01,8.25,10,5,243.5,14.23,18.9,5.7,243.5,7.8,10.6,4.5
amsterdam,nl,52.37249,4.90023,2024-07-12,97,100,45,0,0,9.06,5.94,85.49,90.96,82.03,30,0.57,1.69,0,0,510,0,510,0,false,0,0,0,0,0,false,0.87,0.19,0,0.87,99,rain,true,0.87,0.19,0,0.87,99,0,0,0,false,0,0,0,0,0,0,0,0,0,19.29,47.14,463.01,59.06,60.08,57.87,54.73,55.26,54,58.68,59.69,57.62,54.99,59.28,51.7,54.47,59.28,50.31,59.06,60.08,57.87,7.42,10,2,206.9,11.82,16.8,5.7,206.9,8.11,10.4,3
delhi,in,28.64336,77.11756,2024-07-12,57,97,5,24.98,0,39.98,0,66.02,87.41,49.89,71,2.91,12.19,0,0,180,343,180,0,false,0,0,0,0,0,false,0.25,0.11,0.01,0.25,96,rain,true,0.25,0.11,0.01,0.25,96,0,0,0,false,0,0,0,0,0,0,0,0,0,344.99,1063.92,8279.84,89.98,97.66,83.61,76.86,79.93,74.8,102.28,111.78,93.71,99.72,107.55,93.2,97.67,104.35,92.25,89.98,97.66,83.61,1.01,1.01,1.01,264.8,11.92,15.9,8.3,264.8,5.77,7.8,4.6
delhi,in,28.64336,77.11756,2024-07-13,41,99,0,23.58,0,38.58,0,68.74,84.94,51.18,60,2.91,12.17,0,0,120,483,120,0,false,0,0,0,0,0,false,0.49,0.43,0.06,0.49,70,none,true,0.49,0.43,0.06,0.49,70,0,0,0,false,0,0,0,0,0,0,0,0,0,356.38,1026.54,8553.13,88.58,96.95,82.41,76.75,79.4,74.8,100.16,111.01,91.23,98.44,105.26,91.42,96.33,105.26,90.55,88.58,96.95,82.41,1.01,1.01,1.01,296.7,11.57,15,5.9,296.7,5.42,6.1,4.6
delhi,in,28.64336,77.11756,2024-07-21,65,94,9,23.54,0,38.54,0,73.35,90.03,58.94,0,1.75,7.2,0,0,180,217,180,0,false,0,0,0,0,0,false,0.24,0.13,0.01,0.24,95,rain,true,0.24,0.13,0.01,0.24,95,0,0,0,false,0,0,0,0,0,0,0,0,0,271.34,727.14,6512.22,88.54,94.2,84.84,78.78,82.7,76.72,103.07,109.9,95.9,100.22,106.27,94.78,98.66,102.71,93.63,88.54,94.2,84.84,6.57,10,4,109.5,8.28,11.1,5.5,109.5,3.36,4.4,2.5
delhi,in,28.64336,77.11756,2024-07-22,92,99,85,22.68,0,37.68,0,78.24,97.59,58.66,0,1.74,7.46,0,0,330,75,330,0,false,0,0,0,0,0,false,0.41,0.12,0.01,0.41,97,rain,true,0.41,0.12,0.01,0.41,97,0,0,0,false,0,0,0,0,0,0,0,0,0,135.68,428.86,3256.35,87.68,95.1,81,79.85,82.14,75.43,103.32,118.75,90.71,99.77,108,90.77,98.24,108,90.77,87.68,95.1,81,5.38,6,4,100,9.07,12.4,6.8,100,3.72,4.9,2.9
delhi,in,28.64336,77.11756,2024-07-23,100,100,100,22.18,0,37.18,0,81.72,96.76,65.34,0,0.74,3.05,0,0,870,0,870,0,false,0,0,0,0,0,false,1.59,0.21,0.02,1.59,99,rain,true,1.59,0.21,0.02,1.59,99,0,0,0,false,0,0,0,0,0,0,0,0,0,19.11,54.02,458.73,87.18,94,81.9,80.79,82.34,78.7,103.9,114.69,94.35,98.84,106.11,92.51,98.04,106.11,92.51,87.18,94,81.9,3.42,4,3,102,9.81,11.1,8,102,4.03,4.6,3.3
delhi,in,28.64336,77.11756,2024-07-24,99,100,99,21.02,0,36.02,0,78.43,87.43,62.61,0,0.64,2.43,0,0,960,0,960,0,false,0,0,0,0,0,false,2.45,0.43,0.03,2.45,98,rain,true,2.45,0.43,0.03,2.45,98,0,0,0,false,0,0,0,0,0,0,0,0,0,19.08,53.99,458,86.02,91.37,81.9,78.53,80.12,77.06,98.71,104.78,90.72,96.58,101.26,91.29,95.84,101.26,91.29,86.02,91.37,81.9,3.33,4,2,140.9,5.45,8.6,1.7,140.9,2.15,3.4,0.7
delhi,in,28.64336,77.11756,2024-07-25,83,100,33,20.76,0,35.76,0,78.93,88.69,67.73,0,0.72,2.58,0,0,600,60,600,0,false,0,0,0,0,0,false,1.11,0.16,0.09,1.11,97,rain,true,1.11,0.16,0.09,1.11,97,0,0,0,false,0,0,0,0,0,0,0,0,0,72.13,311.02,1731.22,85.76,90.38,80.9,78.47,79.82,77.3,98.18,105.49,88.37,96.18,100.06,89.98,95.35,100.01,89.98,85.76,90.38,80.9,6.92,10,2,116,7.79,14.5,0.9,116,4.55,8.4,0.3
delhi,in,28.64336,77.11756,2024-07-26,78,100,32,22.24,0,37.24,0,77.56,93.22,61.97,0,0.72,2.64,0,0,240,16,240,0,false,0,0,0,0,0,false,0.2,0.06,0.01,0.2,90,rain,true,0.2,0.06,0.01,0.2,90,0,0,0,false,0,0,0,0,0,0,0,0,0,38.51,140.81,924.31,87.24,93.15,81.9,79.19,79.99,78.06,101.32,109.5,92.94,98.18,104.35,91.33,97.38,104.19,91.33,87.24,93.15,81.9,9.25,10,5,110.2,7.99,11.4,4.1,110.2,5.48,7.2,3.7
delhi,in,28.64336,77.11756,2024-07-14,13,70,0,26.31,0,41.31,0,68.04,87.36,47.13,53,3.02,12.15,0,0,90,657,90,0,false,0,0,0,0,0,false,0.1,0.07,0.03,0.1,45,none,true,0.1,0.07,0.03,0.1,45,0,0,0,false,0,0,0,0,0,0,0,0,0,386.59,1084.66,9278.19,91.31,99.82,84.2,78.85,80.3,76.5,106.89,115.02,97.7,102.45,109.2,94.31,100.78,107.23,94.31,91.31,99.82,84.2,3.26,10,1.01,279.9,8.98,14.9,5.5,279.9,5.52,6.6,4.5
delhi,in,28.64336,77.11756,2024-07-15,23,71,1,26.34,0,41.34,0,70.84,83.24,50.49,45,3.02,12.13,0,0,0,586,0,0,false,0,0,0,0,0,false,0,0,0,0,21,none,false,0,0,0,0,21,0,0,0,false,0,0,0,0,0,0,0,0,0,384.13,1084.28,9219.06,91.34,100.52,84.66,80.37,82.1,78.3,109.81,120.33,97.23,103.73,113.06,95.35,102.1,109.77,95.35,91.34,100.52,84.66,8.88,10,6,199.5,10.54,13.3,5.8,199.5,5.71,7.9,4.6
delhi,in,28.64336,77.11756,2024-07-16,37,97,1,24.54,0,39.54,0,78.18,96.51,60.09,32,2.56,8.81,0,0,0,384,0,0,false,0,0,0,0,0,false,0,0,0,0,28,none,false,0,0,0,0,28,0,0,0,false,0,0,0,0,0,0,0,0,0,301.98,865.05,7247.58,89.54,95.78,83.08,81.62,82.9,80,109.04,116.9,98.32,102.87,110.18,95.85,100.99,105.83,94.63,89.54,95.78,83.08,8.04,10,6,97,12.24,14.2,11,97,5.21,6,4.6
delhi,in,28.64336,77.11756,2024-07-17,68,100,6,26.12,0,41.12,0,75.33,90.36,60.14,27,1.91,6.03,0,0,90,153,90,0,false,0,0,0,0,0,false,0.04,0.03,0.01,0.04,78,rain,true,0.04,0.03,0.01,0.04,78,0,0,0,false,0,0,0,0,0,0,0,0,0,183.17,589.4,4396.01,91.12,97.87,84.89,82.06,83.3,81.5,112.44,122.29,101.59,104.14,110.79,97.61,102.71,108.93,96.03,91.12,97.87,84.89,6.5,10,5,169.8,11.59,13.3,9.3,169.8,5.31,6.3,4.3
delhi,in,28.64336,77.11756,2024-07-18,97,100,90,22.86,0,37.86,0,77.13,86.85,69.22,28,0.75,2.6,0,0,90,1,90,0,false,0,0,0,0,0,false,0.05,0.03,0.01,0.05,79,rain,true,0.05,0.03,0.01,0.05,79,0,0,0,false,0,0,0,0,0,0,0,0,0,32.33,86.22,775.8,87.86,91.42,84.45,79.83,81.3,78.25,103.68,109.7,98.26,99.06,103.17,95.81,98.26,102.37,95.66,87.86,91.42,84.45,5.31,6,3.16,125.5,13.74,14.9,12,125.5,6.37,7.9,5.1
delhi,in,28.64336,77.11756,2024-07-19,82,100,30,21.71,0,36.71,0,78.83,90.89,64.21,29,1.22,4.89,0,0,150,127,150,0,false,0,0,0,0,0,false,0.31,0.18,0.05,0.31,89,rain,true,0.31,0.18,0.05,0.31,89,0,0,0,false,0,0,0,0,0,0,0,0,0,145.62,704.74,3494.89,86.71,91.75,82.92,79.29,80.46,77.84,100.78,110.81,95.04,97.69,103.84,93.05,96.56,103.02,90.83,86.71,91.75,82.92,5.17,7,4,110.1,12.32,16.2,9,110.1,6.39,8.5,4.8
delhi,in,28.64336,77.11756,2024-07-20,72,99,38,23.3,0,38.3,0,78.11,92.42,56.9,0,2.21,8.77,0,0,180,234,180,0,false,0,0,0,0,0,false,0.17,0.08,0,0.17,91,rain,true,0.17,0.08,0,0.17,91,0,0,0,false,0,0,0,0,0,0,0,0,0,255.84,809.84,6140.16,88.3,92.82,84.03,80.41,82.61,75.59,105.17,111.02,98.84,101.52,108.63,95.65,99.53,103.6,95.65,88.3,92.82,84.03,6.63,10,5,107,7.14,10.4,4.7,107,3.08,4.8,1.8
havana,cu,23.1168,-82.38859,2024-07-12,57,99,0,18.04,0,33.04,0,74.7,95.53,52.65,58,1.99,7.78,0,0,0,250,0,0,false,0,0,0,0,0,false,0,0,0,0,13,none,false,0,0,0,0,13,0,0,0,false,0,0,0,0,0,0,0,0,0,179.03,704.37,4296.66,83.04,92.07,75.31,73.67,75.2,72.2,88.14,100.19,77.03,90.11,100.61,82,88.4,95.64,82,83.04,92.07,75.31,10,10,10,84.3,13.97,21.4,10.7,84.3,7.62,11.7,5
